text,catagory,url,id
BRIMNES樺木床邊桌黑色產品資訊層架和抽屜可隱藏收納充電座和手機讓你睡覺時不被光線打擾電線可從抽屜背面穿過背面有電線孔設計方便將插頭連接到電源插座抽屜有額外空間可連接延伸插座請用抹布沾溫和清潔劑擦拭乾淨用乾淨的布擦乾你要知道可搭配BRIMNES系列其他家具設計師KHagbergMHagberg,床邊桌,https://www.ikea.com.tw/zh/products/chests-and-other-furniture/bedside-tables/brimnes-art-90354068,903.540.68
MICKE黑色實木貼皮梣木白色延伸櫃層架白色產品資訊可依不同需求調整層板位置有效運用收納空間頂部層板上方有額外空間可放書CD或DVD側板可當作書擋使用固定物品請用濕布擦拭乾淨定期檢查組裝配件是否牢固必要時請重新鎖緊你要知道可搭配105x50公分MICKE書桌延伸櫃安裝在書桌上時整座組合須固定上牆以免發生傾倒的危險經設計和測試適合居家空間使用設計師HenrikPreutz,延伸櫃/層架,https://www.ikea.com.tw/zh/products/home-workspace/home-desks/micke-art-90354271,903.542.71
BRIMNES黑色化妝台白色產品資訊抽屜旁有鉸鏈蓋底下有鏡子和收納空間無論當作化妝台書桌或邊櫃使用都能輕鬆搭配同系列其他家具抽屜附防滑落裝置可防止全開後掉落內建鏡子含隱藏式儲物空間可整齊收納飾品和化妝品請用抹布沾溫和清潔劑擦拭乾淨用乾淨的布擦乾使用濕抹布或玻璃清潔劑擦拭乾淨用乾淨的布擦乾你要知道顧客利益設計師KnutHagberg與MarianneHagberg居家空間狹小常會突顯出聰明收納的重要這也是我們想創造BRIMNES臥室系列的理由具有功能性儲物空間且低價的臥室家具這張化妝台就是一個例子它有一個大抽屜附鏡子的鉸鏈蓋底下有實用收納空間無論當作化妝台書桌或邊櫃使用你都能輕鬆搭配同系列的其他家具警告傾倒危險家具未經固定可能造成傾倒危險務必用產品附的固定配件將此家具固定在牆上避免傾倒危險不同的牆壁材質需使用不同類型的固定配件請另行購買適合家中牆壁材質的螺絲配件環境鏡子的製作過程中不添加鉛n本產品重量50以上採用可再生材質製成n設計師KHagbergMHagberg,化妝台,https://www.ikea.com.tw/zh/products/chests-and-other-furniture/complementary-bedroom-furniture/brimnes-art-90355421,903.554.21
LINNMON碳黑色桌面黑棕色產品資訊可混搭桌面和桌腳或選擇現成組合輕巧耐用運用技術使用更少的原料降低對環境造成的衝擊預先鑽孔方便安裝桌腳請用濕布擦拭乾淨定期檢查組裝配件是否牢固必要時請重新鎖緊你要知道顧客利益創造個人書桌任意搭配創造專屬的桌子組合挑選不同的桌面再搭配喜歡的桌腳或以現有組合打造符合個人和居家空間需求的桌子設計師IKEAofSweden,桌面,https://www.ikea.com.tw/zh/products/home-workspace/home-desks/linnmon-art-90361177,903.611.77
INGOLF白色米色餐椅仿古染色產品資訊何不將整個家佈置成相同風格INGOLF系列無論放在廚房餐廳臥室或玄關都很漂亮實木材質耐碰撞實心松木材質經久使用更添質感高椅背設計讓你坐得更舒適可用溫和清潔劑擦拭乾淨用乾淨的布擦乾你要知道可搭配FIXA自黏式地板防刮傷墊片保護底下表面不受刮損傷害經測試適合居家使用符合耐用度和安全性標準設計師CarinaBengs,餐椅,https://www.ikea.com.tw/zh/products/dining-seating/chairs-incl-covers-folding-chairs/ingolf-art-90362619,903.626.19
INGOLF黑色銀色吧台椅附靠背白色產品資訊何不將整個家佈置成相同風格INGOLF系列無論放在廚房餐廳臥室或玄關都很漂亮實木材質耐碰撞貼心的放腳處設計讓您坐得更舒適可用溫和清潔劑擦拭乾淨用乾淨的布擦乾你要知道適合110公分高的吧台可搭配FIXA自黏式地板防刮傷墊片保護底下表面不受刮損傷害經測試適合居家使用符合耐用度和安全性標準設計師CarinaBengs,吧台椅附靠背,https://www.ikea.com.tw/zh/products/dining-seating/bar-stools-incl-covers/ingolf-art-90362737,903.627.37
HARRY淺橄欖綠dietmar鍍鉻餐椅樺木blekinge白色產品資訊布套可用洗衣機洗滌布套可用洗衣機洗滌高椅背椅墊含聚酯纖維填充物讓你坐得更舒適請用抹布沾溫和清潔劑擦拭乾淨用乾淨的布擦乾最高水洗溫度攝氏六十度標準洗程序請勿漂白請勿烘乾熨斗底板最高溫度攝氏一百五十度之熨燙及壓燙用四氯乙烯及碳氫化物所使用溶劑的專業乾洗並採標準乾洗程序輕微污漬可用織物清潔劑或用泡棉沾水或溫和清潔液擦拭清理你要知道可搭配FIXA自黏式地板防刮傷墊片保護底下表面不受刮損傷害經測試適合居家使用符合耐用度和安全性標準設計師IKEAofSweden,餐椅,https://www.ikea.com.tw/zh/products/dining-seating/chairs-incl-covers-folding-chairs/harry-art-90362761,903.627.61
NORBERG實木貼皮壁掛式折疊桌白色產品資訊不用時可摺疊收納節省空間將桌板往下折疊時即是實用層板可擺放小物品桌面覆以堅固好保養的美耐板請用抹布沾溫和清潔劑擦拭乾淨用乾淨的布擦乾請依照需求重新鎖緊螺絲確保產品維持最佳狀態你要知道可提供2人座位建議僅於室內使用可固定在高度74公分的牆上當作餐桌使用可固定在高度95公分或106公分的牆上搭配適合的吧台椅不同的牆壁材質需使用不同類型的固定配件請另行購買適合家中牆壁材質的螺絲配件設計師MarcusArvonen,壁掛式折疊桌,https://www.ikea.com.tw/zh/products/dining-tables/tables/norberg-art-90365793,903.657.93
BEKANT米色桌面油氈藍色產品資訊美耐皿表面耐用抗污容易保持乾淨提供10年品質保證欲知更多細則請參閱品質保證書桌面深可提供寬敞的工作空間讓你坐得舒適與電腦螢幕保持適當距離請用濕布擦拭乾淨定期檢查組裝配件是否牢固必要時請重新鎖緊你要知道顧客利益天然又舒適的工作環境BEKANT桌面採用油氈製成含100天然材料表面柔軟無光澤能讓你舒服的工作且具有吸音效果還能降低刺眼的反光為你營造更天然更舒適的工作環境需搭配160公分BEKANT桌面底框環境油氈含100天然材料如軟木粉木粉石灰石粉亞麻仁油樹脂及天然顏料n設計師KMalmvallELiljaLwenhielm,桌面,https://www.ikea.com.tw/zh/products/office-workspace/office-desks-and-tables/bekant-art-90366306,903.663.06
SONGESAND樺木床邊桌棕色產品資訊後面有電線孔可隱藏電線方便連接到插座門可安裝為左開或右開請用抹布沾溫和清潔劑擦拭乾淨用乾淨的布擦乾你要知道可搭配SONGESAND系列其他家具可加裝FIXA自黏式地板防刮傷墊片保護接觸表面避免磨損設計師IKEAofSweden,床邊桌,https://www.ikea.com.tw/zh/products/chests-and-other-furniture/bedside-tables/songesand-art-90367443,903.674.43
NORDVIKEN黑色銀色吧台椅附靠背黑色產品資訊座椅加深弧形椅背設計可舒服地久坐適合搭配NORDVIKEN吧台桌座椅加深可分散椅面的重量減輕坐骨壓力弧形椅背設計可為下背部提供良好支撐避免背部痠痛讓你用放鬆的姿勢舒適久坐實木椅框可使結構堅固耐用下方橫桿可擱腳提供額外的舒適感可當作吧台椅或比檯面矮的椅凳適用於廚房檯面或廚房中島可用溫和清潔劑擦拭乾淨用乾淨的布擦乾你要知道顧客利益設計師FrancisCayouette構思NORDVIKEN系列時我想設計餐廳家具適合不同活動共用個人一整天使用我設計了多功能吧台桌和舒適吧台椅風格簡約搭配傳統工藝細節木質結構非常耐用環保經久使用後更顯美觀家具可隨著生活需求改變容易擺放和使用設計師FrancisCayouette構思NORDVIKEN系列時我想設計餐廳家具適合不同活動共用及個人使用家具可隨著生活需求改變容易擺放和使用適用於高度110公分的吧台桌經測試適合居家使用符合耐用度和安全性標準設計師FrancisCayouette,吧台椅附靠背,https://www.ikea.com.tw/zh/products/dining-seating/bar-stools-incl-covers/nordviken-art-90369531,903.695.31
NORDVIKEN白色米色餐椅白色產品資訊怎麼讓這張椅子更舒適座椅加深均勻分散體重弧形座椅和椅背讓你維持良好姿勢高椅背可為你的背部提供適當支撐座椅加深可分散椅面的重量減輕坐骨壓力高椅背圓弧造型可為下背部提供良好支撐避免感到疲累讓你用放鬆的姿勢舒適久坐實木椅框可使結構堅固耐用可搭配FIXA自黏式地板防刮傷墊片保護地板避免磨損可搭配NORDVIKEN餐桌打造整體風格可用溫和清潔劑擦拭乾淨用乾淨的布擦乾你要知道顧客利益設計師FrancisCayouette構思NORDVIKEN系列時我想設計餐廳家具適合不同活動共用個人一整天使用我設計了多功能可延伸的吧台桌和舒適吧台椅風格簡約搭配傳統工藝細節木質結構非常耐用環保經久使用後更顯美觀家具可隨著生活需求改變容易擺放和使用設計師FrancisCayouette構思NORDVIKEN系列時我想設計餐廳家具適合不同活動共用及個人使用家具可隨著生活需求改變容易擺放和使用經測試適合居家使用符合耐用度和安全性標準設計師FrancisCayouette,餐椅,https://www.ikea.com.tw/zh/products/dining-seating/chairs-incl-covers-folding-chairs/nordviken-art-90369550,903.695.50
SIGFINN白色電腦螢幕架實木貼皮竹產品資訊架高電腦螢幕預防肩頸痠痛用乾淨的布擦乾請用抹布沾溫和清潔劑擦拭乾淨你要知道可放置19吋螢幕,電腦螢幕架,https://www.ikea.com.tw/zh/products/complementary-work-items/complementary-work-items/sigfinn-art-90388394,903.883.94
PONG棕色knisa淺米色椅凳墊knisa淺米色平整包裝尺寸及重量以吸塵器清理請用濕布擦拭乾淨你要知道布套的耐光等級56抗褪色等級18依據工業標準耐光等級4以上適合居家空間使用布套的耐磨性通過40000次測試通過測試次數15000次以上表示家具適合居家日常生活使用通過測試次數30000次以上表示家具擁有極佳的耐磨性環境用再生聚酯纖維製作此產品的布料部分讓我們使用更少的原料減少對環境的影響n設計師IKEAofSweden,椅凳墊,https://www.ikea.com.tw/zh/products/armchairs-footstool-and-sofa-tables/footstools/poang-art-90395158,903.951.58
IDSEN深灰色桌面底框深灰色產品資訊底框可延伸適用於任何尺寸的IDSEN桌面提供10年品質保證欲知更多細則請參閱品質保證書桌腳高度可調整成6276公分方便將桌面安裝在適當高度請用濕布擦拭乾淨定期檢查組裝配件是否牢固必要時請重新鎖緊你要知道設計師JonKarlsson,桌面底框,https://www.ikea.com.tw/zh/products/office-workspace/office-desks-and-tables/idasen-art-90398091,903.980.91
EKEDALEN黑色銀色吧台椅附靠背深棕色orrsta淺灰色產品資訊高更高最高EKEDALEN吧台椅提供舒適享受讓你輕鬆聊天到客人離開提供3種高度適合搭配同系列的吧台桌或餐桌椅套容易拆下用洗衣機洗滌和裝回柔軟座椅搭配舒適的椅背角度即使久坐仍感舒適可挑選不同椅套隨時更換下方橫桿可擱腳提供額外的舒適感可當作吧台椅或比檯面矮的椅凳適用於廚房檯面或廚房中島實木椅框可使結構堅固耐用最高水洗溫度攝氏四十度標準洗程請勿漂白請勿烘乾熨斗底板最高溫度攝氏一百五十度之熨燙及壓燙用四氯乙烯及碳氫化物所使用溶劑的專業乾洗並採標準乾洗程序你要知道可用FIXA17件工具組組裝工具組需另購適合110公分高的吧台經測試適合居家使用符合耐用度和安全性標準設計師EhlnJohansson,吧台椅附靠背,https://www.ikea.com.tw/zh/products/dining-seating/bar-stools-incl-covers/ekedalen-art-90400536,904.005.36
BYLLAN白色筆記型電腦墊ebbarp黑色白色產品資訊可調整底部形狀將筆記型電腦穩固地放在膝上或不平整的表面布套可拆下用洗衣機洗滌容易保持乾淨請勿漂白最高水洗溫度攝氏四十度標準洗程與相近色一起洗請勿烘乾熨斗底板最高溫度攝氏一百五十度之熨燙及壓燙用四氯乙烯及碳氫化物所使用溶劑的專業乾洗並採標準乾洗程序內袋不可清洗外罩可洗清洗前請取出內袋可用柔軟的溼布及溫和的清潔劑或肥皂擦拭乾淨用乾淨的布擦乾你要知道可放17吋筆記型電腦設計師IKEAofSweden,筆記型電腦墊,https://www.ikea.com.tw/zh/products/complementary-work-items/complementary-work-items/byllan-art-90403506,904.035.06
HAVSTA深藍綠色咖啡桌白色產品資訊實木材質擁有工藝質感和刷飾表面HAVSTA咖啡桌能為你的房間增添質樸迷人特色它的經典設計適合搭配許多家具風格可再生木材製成底下有實用的收納層板邊緣較高可整齊放置物品騰出桌面空間表面耐用容易保持乾淨北歐風格簡潔線條適合搭配不同風格的家具實心松木擁有工藝質感和刷飾表面賦予質樸沉穩風格經典的外觀設計經久使用後更顯美麗可搭配HAVSTA系列其他家具天然可再生且可分離的實木材質請用濕布擦拭乾淨用乾淨的布擦乾定期檢查組裝配件是否牢固必要時請重新鎖緊你要知道顧客利益經典實木設計HAVSTA系列的設計靈感來自具有實用簡約特性的傳統北歐家具採用可再生的實心松木製成突顯它的形狀和表面仔細地設計細節部分創造工藝風格為整個系列增添特色使每個家具都是獨一無二經過刷飾的無光澤表面賦予平滑天然的質感最後設計出經典雅致的家具可搭配其他HAVSTA產品設計師IKEAofSweden,咖啡桌,https://www.ikea.com.tw/zh/products/armchairs-footstool-and-sofa-tables/sofa-tables/havsta-art-90404266,904.042.66
